name,model_type,hidden_size,learning_rate,num_episodes,epsilon,online_learning_rate,memory_size,entropy_coefficient,training_agent_names,num_training_agents,cooperation_rate,retaliation_rate,forgiveness_rate,win_rate,avg_points_per_round,avg_score_per_game,score_variance,training_agents
Bot_34,RNN,13,0.029166956008432745,28,0.1343009920598494,0.10113202946126654,14,0.004730219870771445,"TitForTwoTats,Random,TwoTitsForTat,AlwaysCooperate,AlwaysDefect,Opposite",6,0.15209380234505862,0.7733860342555995,0.9028475711892796,0.13559322033898305,1.2693467336683417,253.6949152542373,8153.669635162309,6
Bot_35,RNN,11,0.049401944476994336,24,0.1816312647155479,0.13061042124477018,20,0.006564621883781799,"GrimTrigger,AlwaysCooperate,AlwaysDefect,Random,TitForTwoTats,Pavlov",6,0.18073701842546064,0.7849302325581395,0.8223443223443224,0.11864406779661017,1.1966499162479063,236.16949152542372,9025.462798046538,6
Bot_36,LSTM,22,0.024085787279834726,40,0.06501437087486484,0.19161130391534922,15,0.0019096334813474886,"TitForTwoTats,MajorityRule,TitforTat,Random,GrimTrigger,Pavlov,AlwaysCooperate,TwoTitsForTat",8,0.023785594639865997,0.9181801160831305,0.6447368421052632,0.4406779661016949,1.3939698492462311,276.864406779661,10638.829072105716,8
Bot_37,RNN,10,0.011801985243712095,33,0.13388679085843574,0.09496535554244129,19,0.0062031945575235035,"AlwaysCooperate,AlwaysDefect,GrimTrigger,Opposite,TwoTitsForTat,MajorityRule,Pavlov,TitForTwoTats",8,0.14338358458961473,0.7969432314410481,0.765112262521589,0.1864406779661017,1.4576214405360135,291.1186440677966,18738.545245619072,8
Bot_38,RNN,32,0.016825718541167406,36,0.13996748734297046,0.0570454930128712,14,0.0036183043696937965,"MajorityRule,TwoTitsForTat,Opposite,Random",4,0.2549413735343384,0.6930091185410334,0.8831562974203339,0.1016949152542373,1.376214405360134,274.0508474576271,17874.48893995978,4
Bot_39,RNN,24,0.02474148247909053,39,0.09140413281406967,0.05244359710187089,17,0.003978786274840548,"AlwaysDefect,Opposite,Random",3,0.14338358458961473,0.8051484404359264,0.8859315589353612,0.11864406779661017,1.2721943048576214,253.98305084745763,5354.321746624533,3
Bot_40,LSTM,18,0.04488792205193902,29,0.08659485255376415,0.08159353665545661,15,0.004149351034400635,"AlwaysDefect,TitForTwoTats,Opposite,TwoTitsForTat,AlwaysCooperate",5,0.14187604690117253,0.7473256311510483,0.6172839506172839,0.288135593220339,1.697822445561139,337.64406779661016,47091.58517667336,5
Bot_41,RNN,21,0.018845376302109702,28,0.09665390974751442,0.058832932381932206,12,0.004827852923343431,"MajorityRule,TitforTat,AlwaysCooperate",3,0.17537688442211055,0.7585779247622985,0.8371104815864022,0.1864406779661017,1.5512562814070352,305.52542372881356,31343.469692617058,3
Bot_42,LSTM,13,0.03138699597353149,47,0.13762333848870772,0.07895211162876019,18,0.009199143619774995,"Random,TwoTitsForTat,Opposite,AlwaysCooperate",4,0.21239530988274707,0.7018016152412507,0.7240437158469945,0.2033898305084746,1.5068676716917924,301.7118644067797,14952.103418557886,4
Bot_43,RNN,26,0.019942760589321207,29,0.16117326788655714,0.06302080867619025,17,0.002019684585601431,"Pavlov,Opposite,MajorityRule",3,0.1659966499162479,0.7658721788652183,0.8074204946996467,0.23728813559322035,1.625460636515913,325.49152542372883,45064.826199368,3
Bot_44,RNN,23,0.03730991547055298,29,0.1631918582980445,0.08660244237670021,13,0.0012664656956832407,"TwoTitsForTat,AlwaysCooperate,TitforTat",3,0.13115577889447236,0.8030648167322427,0.7123015873015872,0.2542372881355932,1.5998324958123953,319.52542372881356,26145.43579431198,3
Bot_45,RNN,10,0.030554139947308868,25,0.08123856918640428,0.117687779944742,10,0.004882060706389126,"GrimTrigger,Pavlov,TitForTwoTats,AlwaysCooperate",4,0.18257956448911222,0.7716211156870086,0.8526315789473685,0.11864406779661017,1.2127303182579565,242.3050847457627,5406.2798046538355,4
Bot_46,RNN,13,0.02987520673471847,41,0.17213678483409978,0.1240035702004023,17,0.00266594532398314,"TwoTitsForTat,Opposite,GrimTrigger,TitforTat,AlwaysDefect,TitForTwoTats,AlwaysCooperate",7,0.13149078726968175,0.8172492401215805,0.8311688311688312,0.1864406779661017,1.3314907872696817,264.79661016949154,20550.568802068377,7
Bot_47,LSTM,30,0.010487257809721196,22,0.12256359720764692,0.06738956721355077,12,0.0022815808163577176,"Opposite,TitForTwoTats,GrimTrigger,Random",4,0.008040201005025126,0.9218425523881443,0.7352941176470589,0.4067796610169492,1.4412060301507537,285.91525423728814,12352.857224935362,4
Bot_48,RNN,26,0.030811843393426883,22,0.1686164750408835,0.1036846268331268,17,0.0011846499370025327,"TwoTitsForTat,Opposite,MajorityRule",3,0.0,0.9550230414746543,0.0,0.4745762711864407,1.3651591289782246,272.89830508474574,7520.7354208560755,3
Bot_49,RNN,16,0.02637968279794241,25,0.05666445377212614,0.10004299360372265,12,0.002340291065152663,"GrimTrigger,MajorityRule,Opposite,Random,TitforTat,TitForTwoTats,TwoTitsForTat",7,0.18609715242881072,0.7529092319627618,0.8944723618090452,0.15254237288135594,1.332328308207705,265.96610169491527,11100.812410226945,7
Bot_50,LSTM,24,0.04096126033174302,24,0.1792751215637131,0.1312715471515216,17,0.009905260494604015,"TitForTwoTats,AlwaysDefect,GrimTrigger,Random,Opposite,MajorityRule,Pavlov,AlwaysCooperate",8,0.06298157453936348,0.8637299300123508,0.7476635514018692,0.3389830508474576,1.6641541038525962,333.0169491525424,39686.999712726225,8
Bot_51,LSTM,19,0.009690052802722927,28,0.12437076351107042,0.15701758852632317,13,0.001041765364253947,"MajorityRule,TwoTitsForTat,TitforTat,Random",4,0.027135678391959798,0.9088674607676309,0.8367346938775511,0.3728813559322034,1.4251256281407034,283.5593220338983,13453.16173513358,4
Bot_52,LSTM,20,0.028302293430175315,49,0.08984952571770281,0.11258984978335011,17,0.002601067686999736,"AlwaysCooperate,MajorityRule,TitForTwoTats",3,0.14522613065326634,0.8077223088923557,0.8980769230769231,0.2542372881355932,1.3922948073701842,276.3220338983051,19029.642056880206,3
Bot_53,LSTM,10,0.030288275170384932,21,0.0989154984773756,0.11540405282234004,14,0.004256220360395443,"MajorityRule,TitForTwoTats,AlwaysCooperate,AlwaysDefect,TwoTitsForTat,TitforTat,Random,GrimTrigger",8,0.10653266331658291,0.8432516530532866,0.7360406091370558,0.2033898305084746,1.4311557788944724,285.6271186440678,15984.471128985922,8
Bot_54,RNN,8,0.016442093464308204,35,0.16340848974179098,0.1168744377134867,14,0.0012719714633417146,"Pavlov,AlwaysCooperate,TwoTitsForTat,TitforTat",4,0.11256281407035176,0.8318217665615142,0.7876447876447877,0.2711864406779661,1.464321608040201,288.40677966101697,19487.020970985348,4
Bot_55,LSTM,17,0.006441247400130863,43,0.14926976077290688,0.10623134492377766,10,0.0015149562154511058,"Random,Pavlov,AlwaysDefect,AlwaysCooperate,GrimTrigger",5,0.02512562814070352,0.9241266375545851,0.7394957983193278,0.3728813559322034,1.2892797319932998,256.6101694915254,2637.966676242459,5
Bot_56,LSTM,23,0.0118410853478207,25,0.05646761042404353,0.05507010445847948,19,0.005526509066788645,"Opposite,MajorityRule,TwoTitsForTat,Pavlov,TitforTat,AlwaysCooperate,AlwaysDefect,TitForTwoTats",8,0.09899497487437187,0.8252895752895753,0.907051282051282,0.1864406779661017,1.423283082077052,278.2881355932203,21910.713588049413,8
Bot_57,RNN,15,0.016309364591236646,20,0.19371421258766658,0.10003706152298228,17,0.008034915127013811,"MajorityRule,Opposite,AlwaysCooperate,TwoTitsForTat,Pavlov,TitforTat,TitForTwoTats,AlwaysDefect",8,0.17336683417085427,0.756202383277984,0.8333333333333334,0.15254237288135594,1.3706867671691791,272.52542372881356,17576.21545532893,8
Bot_58,LSTM,31,0.04368957674624676,47,0.18131951786020328,0.10734668618992302,13,0.007632176835034895,"Random,TwoTitsForTat,TitforTat,AlwaysCooperate,TitForTwoTats,Opposite,MajorityRule",7,0.21641541038525963,0.7504652028284332,0.8837209302325582,0.1694915254237288,1.1547738693467338,229.45762711864407,6264.7227808101115,7
Bot_59,LSTM,15,0.006129923532322586,26,0.15847922299689537,0.05555320732818822,20,0.0011116771141882688,"GrimTrigger,Opposite,AlwaysCooperate,Pavlov,MajorityRule,TwoTitsForTat,TitForTwoTats,Random",8,0.027135678391959798,0.9122807017543859,0.3921568627450981,0.423728813559322,1.5685092127303182,313.33898305084745,26680.8342430336,8
Bot_60,RNN,11,0.030159494416110686,30,0.05030351366023965,0.15768603985309906,12,0.0010919615937029093,"TitforTat,AlwaysCooperate,AlwaysDefect,GrimTrigger,Random,TitForTwoTats,MajorityRule",7,0.10904522613065326,0.8555105049760413,0.9069767441860465,0.13559322033898305,1.2458961474036852,247.83050847457628,19097.191611605856,7
Bot_61,RNN,19,0.021780996872815775,20,0.09492598016924106,0.18019801979539407,11,0.003439708392228598,"AlwaysCooperate,Opposite,Pavlov,GrimTrigger",4,0.1629815745393635,0.7795348837209303,0.8841463414634146,0.2033898305084746,1.2185929648241205,240.79661016949152,8739.314564780236,4
Bot_62,LSTM,24,0.02520154489773335,26,0.11668302601801611,0.15500139882183775,13,0.0034431497481015945,"TitforTat,Opposite,MajorityRule,GrimTrigger,AlwaysDefect,TwoTitsForTat,TitForTwoTats",7,0.10971524288107203,0.8224962630792227,0.8674698795180724,0.3220338983050847,1.2981574539363485,258.6949152542373,12687.567940247056,7
Bot_63,RNN,24,0.04801832351104295,49,0.06605380016525002,0.16826927872084024,12,0.002175122374996998,"MajorityRule,TwoTitsForTat,Random",3,0.3274706867671692,0.6558065160903458,0.9150485436893204,0.15254237288135594,1.2557788944723618,250.94915254237287,24582.522838264864,3
Bot_64,LSTM,8,0.017004437645353684,46,0.1120843292750667,0.05906002750832269,16,0.006329945722966675,"TitForTwoTats,Opposite,TitforTat,AlwaysDefect,Random,Pavlov,TwoTitsForTat",7,0.12479061976549413,0.8248940891668348,0.7319148936170213,0.288135593220339,1.5251256281407035,304.8813559322034,28026.443550703825,7
Bot_65,LSTM,23,0.012193787622796423,26,0.18210941857941781,0.16518487347076868,15,0.0033135694341945047,"TwoTitsForTat,TitForTwoTats,MajorityRule,AlwaysCooperate,TitforTat,GrimTrigger",6,0.10586264656616415,0.8390718562874252,0.8364485981308412,0.2711864406779661,1.297319932998325,258.4406779661017,6897.738006320023,6
Bot_66,LSTM,21,0.009593138419624668,42,0.1750444022298644,0.08464691736084078,15,0.0015962470551492381,"TitforTat,Opposite,Random,Pavlov,TitForTwoTats,MajorityRule,AlwaysDefect",7,0.04690117252931323,0.8782168186423506,0.5827814569536424,0.423728813559322,1.6398659966499163,328.3050847457627,29034.550991094522,7
Bot_67,RNN,14,0.015467840320853571,22,0.19370292280532247,0.14947403473043863,19,0.0027962671832507855,"Pavlov,AlwaysDefect,Random,TwoTitsForTat,TitforTat,Opposite,MajorityRule",7,0.13417085427135678,0.8118473895582329,0.8757396449704142,0.2033898305084746,1.4924623115577889,298.3220338983051,24602.048836541224,7
Bot_68,RNN,22,0.005657506646273187,42,0.12998454340786858,0.15723145188869103,12,0.00107090870023043,"TwoTitsForTat,GrimTrigger,MajorityRule",3,0.17403685092127302,0.7771266540642722,0.9345454545454546,0.2033898305084746,1.2603015075376884,251.72881355932202,21804.129847744905,3
Bot_69,RNN,17,0.009933034820030044,48,0.059306230874341295,0.12401953686171704,16,0.0026708377196790842,"Random,AlwaysCooperate,GrimTrigger,TitforTat,MajorityRule,Pavlov",6,0.14003350083752095,0.776547360094918,0.8806366047745359,0.22033898305084745,1.4420435510887772,288.3050847457627,17436.008618213156,6
Bot_70,LSTM,11,0.005308037559918678,34,0.14312845200172128,0.08896407164180077,18,0.004041514157078077,"AlwaysCooperate,Random,Opposite,TitForTwoTats",4,0.08576214405360134,0.8664280331574982,0.7988980716253444,0.2711864406779661,1.3512562814070352,270.2881355932203,12416.544096523989,4
Bot_71,LSTM,29,0.010106278584531633,35,0.12679036968563046,0.08513544009051442,18,0.0015558929779508515,"Pavlov,AlwaysDefect,TwoTitsForTat,AlwaysCooperate,Opposite,GrimTrigger,TitforTat,TitForTwoTats",8,0.07571189279731994,0.8701371922570945,0.8831168831168832,0.3559322033898305,1.3452261306532662,267.59322033898303,15344.74978454467,8
Bot_72,RNN,31,0.02231592181335316,49,0.1266703787068272,0.10702560428734692,19,0.0011104433608549158,"Opposite,AlwaysDefect,TitForTwoTats,Random,GrimTrigger",5,0.38726968174204357,0.5453732677693339,0.8624301675977654,0.1016949152542373,1.5107202680067002,301.66101694915255,24499.647802355645,5
Bot_73,LSTM,8,0.04355904024117505,38,0.06819949074113697,0.17390734708885494,17,0.002081954805888829,"AlwaysDefect,TwoTitsForTat,MajorityRule,GrimTrigger,Random,AlwaysCooperate,Pavlov,TitforTat",8,0.088107202680067,0.8331381733021077,0.641732283464567,0.288135593220339,1.4721943048576214,293.40677966101697,20536.681987934502,8
Bot_74,RNN,20,0.024532102427747456,29,0.054051586052904936,0.12256833740265745,20,0.0039055710675963214,"MajorityRule,Opposite,TwoTitsForTat,TitforTat,Pavlov,AlwaysDefect,AlwaysCooperate,Random",8,0.17403685092127302,0.7823361823361823,0.8423326133909287,0.23728813559322035,1.273031825795645,252.66101694915255,8048.630853203103,8
Bot_75,LSTM,21,0.03284358296128165,38,0.1689186646457797,0.06400475807797529,18,0.002865475984732339,"Pavlov,AlwaysDefect,TwoTitsForTat",3,0.11038525963149079,0.8287799791449426,0.6101694915254238,0.3559322033898305,1.6358458961474036,327.66101694915255,18675.47831083022,3
Bot_76,LSTM,11,0.028918900384802795,21,0.10766622174114449,0.06683545718919455,10,0.002163996836044706,"Pavlov,AlwaysCooperate,TwoTitsForTat,Opposite",4,0.14321608040201006,0.7727001788197894,0.763819095477387,0.1864406779661017,1.4646566164154105,292.22033898305085,18735.798908359666,4
Bot_77,RNN,18,0.042518466980202896,26,0.1593378803675137,0.131205873120772,10,0.0029972274200995956,"AlwaysCooperate,AlwaysDefect,Random,TitForTwoTats,Pavlov,Opposite,TwoTitsForTat,TitforTat",8,0.18760469011725292,0.74604385128694,0.8575999999999999,0.15254237288135594,1.278894472361809,254.76271186440678,11749.604711289861,8
Bot_78,RNN,15,0.011338887200010977,43,0.11219883052888435,0.08104742379873636,13,0.007385224319198544,"TitForTwoTats,GrimTrigger,TwoTitsForTat,AlwaysDefect",4,0.2440536013400335,0.718431674034211,0.9085510688836104,0.05084745762711865,1.2314907872696816,246.1864406779661,12337.168629704109,4
Bot_79,LSTM,11,0.009081915678727624,21,0.17598999246649227,0.18909129907260055,20,0.002037652460618303,"AlwaysDefect,Random,TitForTwoTats,Opposite,TwoTitsForTat,GrimTrigger",6,0.06984924623115578,0.8501302344219596,0.6512455516014234,0.3050847457627119,1.573534338358459,314.1186440677966,26602.07066934789,6
Bot_80,LSTM,20,0.012539352030901531,37,0.15397470711555672,0.1011798080895934,14,0.001538003533064528,"Opposite,MajorityRule,TwoTitsForTat,AlwaysCooperate,TitForTwoTats",5,0.17906197654941375,0.7843654822335026,0.27007299270072993,0.3220338983050847,1.473031825795645,294.89830508474574,32016.87101407642,5
Bot_81,LSTM,16,0.0056033171456163116,33,0.170277970895499,0.05660543503764535,13,0.003019984742460165,"AlwaysCooperate,TitForTwoTats,Pavlov",3,0.13333333333333333,0.8179234558544903,0.8847352024922119,0.22033898305084745,1.3127303182579564,262.54237288135596,13077.909221488077,3
Bot_82,RNN,28,0.021564667104000772,25,0.1838425607212275,0.05806381611184246,14,0.0037994380555388826,"AlwaysCooperate,Pavlov,TitForTwoTats,GrimTrigger,TwoTitsForTat,Opposite",6,0.21892797319933,0.718434852763211,0.898224852071006,0.1694915254237288,1.4224455611390285,283.10169491525426,25573.209997127262,6
Bot_83,LSTM,19,0.03827339438669302,30,0.08024707631325738,0.12313862825907432,18,0.0015096064216658016,"TwoTitsForTat,MajorityRule,AlwaysCooperate,Pavlov,GrimTrigger,Opposite",6,0.0,0.9486660533578657,0.0,0.4576271186440678,1.3584589614740368,271.54237288135596,4199.299051996552,6
Bot_84,LSTM,24,0.0066571426986687735,23,0.16708914466132874,0.07186649353363127,15,0.0032476204730945988,"Random,GrimTrigger,Opposite,Pavlov,TitforTat,AlwaysCooperate,TwoTitsForTat",7,0.013232830820770519,0.918165989553105,0.5777777777777777,0.4745762711864407,1.5211055276381908,303.5762711864407,11585.057742028152,7
Bot_85,LSTM,14,0.011692490440546472,30,0.19788912271455494,0.1773668833789743,11,0.007994314025754515,"TitForTwoTats,MajorityRule,TwoTitsForTat,Opposite,AlwaysCooperate,Random,GrimTrigger",7,0.15678391959798996,0.7772761474793077,0.8257142857142857,0.2542372881355932,1.2675041876046902,252.40677966101694,5096.749784544671,7
Bot_86,RNN,24,0.025561501688607668,40,0.07198156695720657,0.12568196118069988,12,0.0015402488964235907,"Opposite,TitforTat,AlwaysDefect,Random,GrimTrigger,AlwaysCooperate",6,0.17805695142378558,0.7724258970358814,0.8091603053435115,0.288135593220339,1.3614740368509213,269.03389830508473,20513.829359379488,6
Bot_87,RNN,28,0.008371048225572334,41,0.09781761825443552,0.11623877891427402,18,0.001695401649842819,"AlwaysCooperate,TitforTat,Random,Pavlov,TwoTitsForTat,AlwaysDefect",6,0.18659966499162478,0.7515413070283601,0.8300000000000001,0.23728813559322035,1.517252931323283,297.3728813559322,26737.691467968973,6
Bot_88,LSTM,12,0.0078060875515573195,21,0.09685030809576708,0.11105213375103024,12,0.0010240674978622467,"GrimTrigger,TitforTat,AlwaysCooperate,TwoTitsForTat",4,0.04723618090452261,0.8838853740230741,0.8275862068965518,0.3559322033898305,1.3457286432160804,267.49152542372883,8088.893995978168,4
Bot_89,RNN,10,0.03718705652102863,44,0.18281423375468336,0.1923212268482472,20,0.004060684354187755,"TwoTitsForTat,TitforTat,Opposite,AlwaysCooperate,Random,MajorityRule,GrimTrigger,TitForTwoTats",8,0.1288107202680067,0.7782007613704668,0.7713178294573643,0.2542372881355932,1.5067001675041876,302.08474576271186,17586.925021545532,8
Bot_90,LSTM,9,0.020398036792465477,35,0.19393658660960755,0.05449428872274715,13,0.0070640588754976525,"AlwaysCooperate,TitforTat,TwoTitsForTat,GrimTrigger,AlwaysDefect",5,0.12964824120603016,0.7661496171215394,0.8268733850129198,0.2033898305084746,1.4428810720268006,289.0169491525424,15656.931916116058,5
Bot_91,RNN,22,0.018919367091314265,40,0.10926960544490853,0.11589750294214339,15,0.004548398651157982,"Random,GrimTrigger,AlwaysCooperate,TitforTat,Pavlov,AlwaysDefect,TwoTitsForTat",7,0.1319932998324958,0.8084479371316307,0.9060869565217391,0.23728813559322035,1.430820770519263,286.3220338983051,18104.48951450732,7
Bot_92,RNN,13,0.023404586103127945,34,0.0880404378106805,0.05567821803437182,16,0.003869149677622888,"GrimTrigger,Opposite,MajorityRule,AlwaysDefect,TitForTwoTats",5,0.16381909547738693,0.7761790567545963,0.834054834054834,0.1864406779661017,1.4559463986599666,291.47457627118644,21175.096811261134,5
Bot_93,LSTM,16,0.011405016647658105,36,0.1355469318761925,0.11163533647206328,10,0.008337849921302484,"Pavlov,AlwaysDefect,MajorityRule,AlwaysCooperate,TwoTitsForTat,GrimTrigger,Random",7,0.2541038525963149,0.7036825033390575,0.8337468982630273,0.11864406779661017,1.2013400335008375,240.27118644067798,12949.485779948292,7
Bot_94,LSTM,12,0.021198555737399892,22,0.12595820101698044,0.09930803313605331,20,0.00372936018005028,"TitForTwoTats,TwoTitsForTat,Random,TitforTat,AlwaysCooperate,Pavlov,GrimTrigger",7,0.14455611390284756,0.7830423940149626,0.7313432835820896,0.1864406779661017,1.3417085427135678,267.76271186440675,7922.926745188165,7
Bot_95,LSTM,10,0.03839169669402949,23,0.0848414523725004,0.13925494492638302,20,0.0023531291494785717,"GrimTrigger,TitForTwoTats,TwoTitsForTat,Opposite,TitforTat,Pavlov,MajorityRule,AlwaysDefect",8,0.1068676716917923,0.8763399693721287,0.8818897637795275,0.2542372881355932,1.349246231155779,268.23728813559325,8825.7403045102,8
Bot_96,LSTM,22,0.006007911481203563,49,0.08964923697057846,0.06891823563600838,14,0.0071661475452456614,"TwoTitsForTat,AlwaysCooperate,Pavlov,TitforTat",4,0.1120603015075377,0.8190935390549663,0.9084249084249084,0.2033898305084746,1.3899497487437187,271.59322033898303,9955.698937087043,4
Bot_97,RNN,30,0.04811477436862365,23,0.19704996863710134,0.07414439157714035,11,0.0011271869092407596,"TitForTwoTats,TwoTitsForTat,TitforTat,Pavlov,Opposite,MajorityRule,AlwaysCooperate,Random",8,0.0,0.9344109996283909,0.0,0.4915254237288136,1.3939698492462311,277.10169491525426,8308.803217466244,8
Bot_98,LSTM,26,0.01974376830558317,34,0.1430242210700018,0.06823569912906124,18,0.007136977522973105,"MajorityRule,Random,AlwaysDefect",3,0.17755443886097153,0.7772239263803681,0.8977777777777777,0.1694915254237288,1.291959798994975,253.35593220338984,9476.636024130996,3
Bot_99,LSTM,30,0.005450716804857709,43,0.10532080442598826,0.06356664895066334,15,0.0036612396672930756,"MajorityRule,AlwaysCooperate,GrimTrigger,Random,TitforTat,TitForTwoTats,Opposite",7,0.12127303182579564,0.8017537171178041,0.844,0.22033898305084745,1.3527638190954774,264.3050847457627,9455.703533467395,7
Bot_100,LSTM,16,0.022227330470581265,47,0.14567422387354784,0.053420003251704457,18,0.0031350616649272666,"Opposite,TitforTat,AlwaysCooperate,AlwaysDefect,GrimTrigger,TitForTwoTats",6,0.09061976549413735,0.8719346049046321,0.8200000000000001,0.2711864406779661,1.4336683417085427,281.2542372881356,21648.969261706407,6
Bot_101,LSTM,27,0.02306699560825532,49,0.16071838810476224,0.06706540401195946,12,0.0033361332817994586,"AlwaysCooperate,TwoTitsForTat,Pavlov,TitForTwoTats,AlwaysDefect,GrimTrigger,MajorityRule",7,0.09966499162479062,0.8666666666666667,0.8963963963963965,0.22033898305084745,1.152428810720268,227.27118644067798,3479.451881643207,7
Bot_102,RNN,24,0.011192497552951812,39,0.11641553661222645,0.05454351153405903,19,0.0010596263671148016,"Random,GrimTrigger,TwoTitsForTat,AlwaysDefect,Pavlov,MajorityRule",6,0.23283082077051925,0.7053824362606232,0.7894736842105263,0.15254237288135594,1.4190954773869346,281.0169491525424,25964.796322895727,6
Bot_103,RNN,29,0.012234102785511214,37,0.14193697340768463,0.1560996690065299,20,0.00824098101892141,"Opposite,Random,AlwaysDefect,AlwaysCooperate,Pavlov,TitforTat,TitForTwoTats,GrimTrigger",8,0.2804020100502513,0.6032967032967033,0.8825065274151437,0.2711864406779661,1.6180904522613064,323.1525423728813,53870.129273197366,8
Bot_104,LSTM,8,0.005629865574033739,49,0.1948789264686444,0.1359758721301961,10,0.001541745694125888,"Opposite,AlwaysCooperate,Pavlov,GrimTrigger,AlwaysDefect,TitforTat,Random,MajorityRule",8,0.10921273031825796,0.8424483882651214,0.935483870967742,0.3050847457627119,1.184422110552764,236.4406779661017,5537.3312266590065,8
Bot_105,RNN,26,0.03717973876323613,33,0.10850815699342213,0.13129497967722453,12,0.0046308117351510315,"GrimTrigger,MajorityRule,TitforTat",3,0.24388609715242882,0.7287853577371048,0.8736176935229069,0.1694915254237288,1.467001675041876,293.6949152542373,32155.50014363689,3
Bot_106,LSTM,20,0.016021587162945772,36,0.08101719709324118,0.10393387275166488,12,0.0059477251807906525,"TwoTitsForTat,TitforTat,AlwaysDefect,MajorityRule,Pavlov,Opposite",6,0.11943048576214406,0.7928970470869913,0.7625,0.23728813559322035,1.5010050251256282,300.1186440677966,21746.443550703818,6
Bot_107,LSTM,30,0.01020252946095481,45,0.15324591951282068,0.14686435242922122,11,0.0014968584244662245,"Opposite,TitforTat,TwoTitsForTat,AlwaysDefect,MajorityRule,GrimTrigger,AlwaysCooperate,Pavlov",8,0.13953098827470686,0.7833907386146192,0.696,0.3050847457627119,1.3433835845896147,268.52542372881356,21195.02901465096,8
Bot_108,RNN,29,0.030912587517592193,48,0.19131829951389634,0.05289333498917149,10,0.0016705533761247717,"Random,Opposite,AlwaysCooperate,GrimTrigger,Pavlov,TitForTwoTats,MajorityRule",7,0.18911222780569514,0.7265221878224974,0.8350515463917526,0.15254237288135594,1.5385259631490786,307.1694915254237,37705.83567940247,7
Bot_109,LSTM,8,0.013288743619308152,37,0.07290280671675732,0.14186370047334737,20,0.008535374545453644,"MajorityRule,TwoTitsForTat,Random,AlwaysDefect",4,0.0711892797319933,0.8618060985144644,0.8463855421686747,0.288135593220339,1.4932998324958124,298.35593220338984,17861.246193622523,4
Bot_110,LSTM,16,0.03807118441847271,33,0.14835732347339886,0.12966432710496453,16,0.0028012318305546185,"AlwaysDefect,Pavlov,Opposite,MajorityRule,TitforTat,TitForTwoTats",6,0.12361809045226131,0.8069113627489262,0.8091286307053942,0.2542372881355932,1.428140703517588,285.2881355932203,26688.645791439245,6
Bot_111,LSTM,15,0.010755744911151822,36,0.15875027440818923,0.14990699534273838,20,0.001111769605044799,"TitforTat,Opposite,AlwaysDefect,MajorityRule,AlwaysCooperate",5,0.002512562814070352,0.9003471513171329,0.3055555555555555,0.5084745762711864,1.7157453936348408,342.89830508474574,35589.108302212015,5
Bot_112,RNN,8,0.01862438318437528,28,0.08381103471605336,0.19562026527340326,11,0.0014953258117165746,"AlwaysDefect,Opposite,TitForTwoTats,TwoTitsForTat,MajorityRule,Pavlov,AlwaysCooperate,Random",8,0.17705192629815744,0.7866522755891348,0.9157303370786518,0.0847457627118644,1.0874371859296483,215.54237288135593,3916.112611318587,8
Bot_113,RNN,30,0.006927010042261698,42,0.18732105305121705,0.13357598325089806,10,0.006687694385112977,"TwoTitsForTat,TitforTat,AlwaysCooperate,Random,AlwaysDefect",5,0.2896147403685092,0.6629790596602133,0.842185128983308,0.1016949152542373,1.2690117252931323,253.45762711864407,37585.197357081306,5
Bot_114,LSTM,12,0.022753448760095177,32,0.10776106274288502,0.07807045760469872,11,0.0022513607226140823,"Random,TitforTat,AlwaysDefect,AlwaysCooperate,GrimTrigger",5,0.08894472361809046,0.8690498240414891,0.793103448275862,0.1864406779661017,1.2852596314907874,253.76271186440678,12263.570812984772,5
Bot_115,RNN,9,0.03684645499986958,50,0.13316292631728882,0.0729130331017093,18,0.0026838900582491173,"Opposite,MajorityRule,GrimTrigger",3,0.15896147403685093,0.795197459813455,0.8628389154704944,0.2033898305084746,1.423283082077052,283.8813559322034,19793.291008330936,3
Bot_116,RNN,11,0.007931734972589734,34,0.14965369189818828,0.14845360576637026,20,0.0026111098814139647,"Pavlov,AlwaysCooperate,AlwaysDefect,TwoTitsForTat",4,0.14840871021775545,0.8002044989775051,0.7924151696606786,0.22033898305084745,1.533500837520938,296.54237288135596,25902.72278081011,4
Bot_117,LSTM,26,0.014691111637470139,22,0.06762462691542763,0.13453633288369363,11,0.0017245811163316353,"MajorityRule,Pavlov,TitforTat",3,0.09715242881072027,0.8531671858774662,0.7790697674418605,0.3220338983050847,1.6407035175879396,328.22033898305085,37355.96839988509,3
Bot_118,LSTM,12,0.019135649620847628,40,0.061653517296130306,0.1477861062383682,18,0.0041032425385255575,"Opposite,Pavlov,TitForTwoTats,GrimTrigger,TitforTat,Random",6,0.08107202680067002,0.8559225512528473,0.7914438502673796,0.2711864406779661,1.38107202680067,274.76271186440675,18164.24877908647,6
Bot_119,LSTM,9,0.015242855912783064,27,0.12597934329447116,0.18770201032072462,13,0.0022603893154564407,"AlwaysDefect,TitForTwoTats,GrimTrigger,TitforTat",4,0.06331658291457286,0.882556796303427,0.7168458781362007,0.288135593220339,1.445393634840871,287.6101694915254,9520.13616776788,4
